n.,data,estado,país,atualizado_em,confirmados,mortes,recuperados
182358,2020-12-18,Piaui,Brazil,2021-04-02 15:13:53,137027.0,2755.0,133808.0
182386,2020-12-18,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,106927.0,2854.0,59105.0
182387,2020-12-18,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,400537.0,8007.0,372019.0
182388,2020-12-18,Rio de Janeiro,Brazil,2021-04-02 15:13:53,402480.0,24351.0,367923.0
182391,2020-12-18,Rondonia,Brazil,2021-04-02 15:13:53,88410.0,1689.0,76404.0
182392,2020-12-18,Roraima,Brazil,2021-04-02 15:13:53,67184.0,769.0,63113.0
182410,2020-12-18,Santa Catarina,Brazil,2021-04-02 15:13:53,453322.0,4652.0,416403.0
182412,2020-12-18,Sao Paulo,Brazil,2021-04-02 15:13:53,1371653.0,44878.0,1195792.0
182418,2020-12-18,Sergipe,Brazil,2021-04-02 15:13:53,101810.0,2394.0,89603.0
182462,2020-12-18,Tocantins,Brazil,2021-04-02 15:13:53,86971.0,1212.0,78121.0
182720,2020-12-19,Acre,Brazil,2021-04-02 15:13:53,39869.0,758.0,33012.0
182726,2020-12-19,Alagoas,Brazil,2021-04-02 15:13:53,100978.0,2404.0,96246.0
182731,2020-12-19,Amapa,Brazil,2021-04-02 15:13:53,65109.0,875.0,50874.0
182732,2020-12-19,Amazonas,Brazil,2021-04-02 15:13:53,191674.0,5076.0,163697.0
182767,2020-12-19,Bahia,Brazil,2021-04-02 15:13:53,468003.0,8777.0,446908.0
182810,2020-12-19,Ceara,Brazil,2021-04-02 15:13:53,322861.0,9909.0,261477.0
182847,2020-12-19,Distrito Federal,Brazil,2021-04-02 15:13:53,243834.0,4138.0,232565.0
182856,2020-12-19,Espirito Santo,Brazil,2021-04-02 15:13:53,227245.0,4747.0,208518.0
182880,2020-12-19,Goias,Brazil,2021-04-02 15:13:53,300276.0,6663.0,289333.0
183014,2020-12-19,Maranhao,Brazil,2021-04-02 15:13:53,199094.0,4420.0,189575.0
183020,2020-12-19,Mato Grosso,Brazil,2021-04-02 15:13:53,171060.0,4261.0,162438.0
183021,2020-12-19,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,120395.0,2032.0,103969.0
183033,2020-12-19,Minas Gerais,Brazil,2021-04-02 15:13:53,494187.0,11093.0,446562.0
183113,2020-12-19,Para,Brazil,2021-04-02 15:13:53,285632.0,7051.0,266737.0
183114,2020-12-19,Paraiba,Brazil,2021-04-02 15:13:53,159109.0,3529.0,123295.0
183115,2020-12-19,Parana,Brazil,2021-04-02 15:13:53,374349.0,7271.0,265928.0
183120,2020-12-19,Pernambuco,Brazil,2021-04-02 15:13:53,207008.0,9418.0,176301.0
183121,2020-12-19,Piaui,Brazil,2021-04-02 15:13:53,137607.0,2764.0,134737.0
183149,2020-12-19,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,107654.0,2863.0,59105.0
183150,2020-12-19,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,405598.0,8072.0,377004.0
183151,2020-12-19,Rio de Janeiro,Brazil,2021-04-02 15:13:53,403660.0,24454.0,372768.0
183154,2020-12-19,Rondonia,Brazil,2021-04-02 15:13:53,88822.0,1697.0,76960.0
183155,2020-12-19,Roraima,Brazil,2021-04-02 15:13:53,67359.0,772.0,64372.0
183173,2020-12-19,Santa Catarina,Brazil,2021-04-02 15:13:53,457335.0,4668.0,421952.0
183175,2020-12-19,Sao Paulo,Brazil,2021-04-02 15:13:53,1384100.0,45029.0,1196775.0
183181,2020-12-19,Sergipe,Brazil,2021-04-02 15:13:53,103042.0,2401.0,89603.0
183225,2020-12-19,Tocantins,Brazil,2021-04-02 15:13:53,87295.0,1214.0,78227.0
183483,2020-12-20,Acre,Brazil,2021-04-02 15:13:53,39996.0,765.0,33012.0
183489,2020-12-20,Alagoas,Brazil,2021-04-02 15:13:53,101285.0,2410.0,96246.0
183494,2020-12-20,Amapa,Brazil,2021-04-02 15:13:53,65215.0,875.0,50874.0
183495,2020-12-20,Amazonas,Brazil,2021-04-02 15:13:53,191976.0,5085.0,163697.0
183530,2020-12-20,Bahia,Brazil,2021-04-02 15:13:53,469660.0,8807.0,446908.0
183573,2020-12-20,Ceara,Brazil,2021-04-02 15:13:53,323941.0,9916.0,261477.0
183610,2020-12-20,Distrito Federal,Brazil,2021-04-02 15:13:53,244243.0,4145.0,232565.0
183619,2020-12-20,Espirito Santo,Brazil,2021-04-02 15:13:53,228741.0,4760.0,208518.0
183643,2020-12-20,Goias,Brazil,2021-04-02 15:13:53,300284.0,6663.0,289333.0
183777,2020-12-20,Maranhao,Brazil,2021-04-02 15:13:53,199105.0,4426.0,189575.0
183783,2020-12-20,Mato Grosso,Brazil,2021-04-02 15:13:53,171314.0,4271.0,162976.0
183784,2020-12-20,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,121461.0,2051.0,103969.0
183796,2020-12-20,Minas Gerais,Brazil,2021-04-02 15:13:53,497672.0,11225.0,446562.0
183876,2020-12-20,Para,Brazil,2021-04-02 15:13:53,286130.0,7057.0,267408.0
183877,2020-12-20,Paraiba,Brazil,2021-04-02 15:13:53,159436.0,3539.0,123417.0
183878,2020-12-20,Parana,Brazil,2021-04-02 15:13:53,376009.0,7312.0,265928.0
183883,2020-12-20,Pernambuco,Brazil,2021-04-02 15:13:53,207426.0,9435.0,178716.0
183884,2020-12-20,Piaui,Brazil,2021-04-02 15:13:53,137944.0,2765.0,134737.0
183912,2020-12-20,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,108934.0,2869.0,59105.0
183913,2020-12-20,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,407755.0,8087.0,379814.0
183914,2020-12-20,Rio de Janeiro,Brazil,2021-04-02 15:13:53,406820.0,24473.0,372768.0
183917,2020-12-20,Rondonia,Brazil,2021-04-02 15:13:53,89047.0,1698.0,76960.0
183918,2020-12-20,Roraima,Brazil,2021-04-02 15:13:53,67429.0,772.0,64372.0
183936,2020-12-20,Santa Catarina,Brazil,2021-04-02 15:13:53,461244.0,4706.0,426189.0
183938,2020-12-20,Sao Paulo,Brazil,2021-04-02 15:13:53,1384100.0,45029.0,1205561.0
183944,2020-12-20,Sergipe,Brazil,2021-04-02 15:13:53,103955.0,2407.0,89603.0
183988,2020-12-20,Tocantins,Brazil,2021-04-02 15:13:53,87478.0,1216.0,78227.0
184246,2020-12-21,Acre,Brazil,2021-04-02 15:13:53,40249.0,767.0,33129.0
184252,2020-12-21,Alagoas,Brazil,2021-04-02 15:13:53,101443.0,2417.0,96913.0
184257,2020-12-21,Amapa,Brazil,2021-04-02 15:13:53,65422.0,880.0,51267.0
184258,2020-12-21,Amazonas,Brazil,2021-04-02 15:13:53,192327.0,5094.0,164220.0
184293,2020-12-21,Bahia,Brazil,2021-04-02 15:13:53,471177.0,8835.0,451635.0
184336,2020-12-21,Ceara,Brazil,2021-04-02 15:13:53,324196.0,9916.0,263112.0
184373,2020-12-21,Distrito Federal,Brazil,2021-04-02 15:13:53,245243.0,4156.0,234054.0
184382,2020-12-21,Espirito Santo,Brazil,2021-04-02 15:13:53,230280.0,4795.0,211598.0
184406,2020-12-21,Goias,Brazil,2021-04-02 15:13:53,301226.0,6668.0,289828.0
184540,2020-12-21,Maranhao,Brazil,2021-04-02 15:13:53,199198.0,4433.0,189627.0
184546,2020-12-21,Mato Grosso,Brazil,2021-04-02 15:13:53,172226.0,4335.0,163638.0
184547,2020-12-21,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,122187.0,2077.0,106259.0
184559,2020-12-21,Minas Gerais,Brazil,2021-04-02 15:13:53,499499.0,11235.0,450098.0
184639,2020-12-21,Para,Brazil,2021-04-02 15:13:53,286616.0,7063.0,268215.0
184640,2020-12-21,Paraiba,Brazil,2021-04-02 15:13:53,159639.0,3552.0,123430.0
184641,2020-12-21,Parana,Brazil,2021-04-02 15:13:53,378291.0,7331.0,267677.0
184646,2020-12-21,Pernambuco,Brazil,2021-04-02 15:13:53,208135.0,9443.0,179062.0
184647,2020-12-21,Piaui,Brazil,2021-04-02 15:13:53,138152.0,2769.0,134943.0
184675,2020-12-21,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,109734.0,2873.0,59105.0
184676,2020-12-21,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,409794.0,8159.0,382156.0
184677,2020-12-21,Rio de Janeiro,Brazil,2021-04-02 15:13:53,407575.0,24479.0,377071.0
184680,2020-12-21,Rondonia,Brazil,2021-04-02 15:13:53,89583.0,1705.0,77186.0
184681,2020-12-21,Roraima,Brazil,2021-04-02 15:13:53,67531.0,772.0,64372.0
184699,2020-12-21,Santa Catarina,Brazil,2021-04-02 15:13:53,463732.0,4771.0,435508.0
184701,2020-12-21,Sao Paulo,Brazil,2021-04-02 15:13:53,1388043.0,45136.0,1222776.0
184707,2020-12-21,Sergipe,Brazil,2021-04-02 15:13:53,104426.0,2413.0,93921.0
184751,2020-12-21,Tocantins,Brazil,2021-04-02 15:13:53,87695.0,1217.0,78510.0
185009,2020-12-22,Acre,Brazil,2021-04-02 15:13:53,40314.0,769.0,33129.0
185015,2020-12-22,Alagoas,Brazil,2021-04-02 15:13:53,101745.0,2425.0,97107.0
185020,2020-12-22,Amapa,Brazil,2021-04-02 15:13:53,65712.0,885.0,51267.0
185021,2020-12-22,Amazonas,Brazil,2021-04-02 15:13:53,193544.0,5111.0,164220.0
185056,2020-12-22,Bahia,Brazil,2021-04-02 15:13:53,473865.0,8865.0,455316.0
185099,2020-12-22,Ceara,Brazil,2021-04-02 15:13:53,325250.0,9933.0,263771.0
185136,2020-12-22,Distrito Federal,Brazil,2021-04-02 15:13:53,245872.0,4169.0,234866.0
185145,2020-12-22,Espirito Santo,Brazil,2021-04-02 15:13:53,232557.0,4837.0,213841.0
185169,2020-12-22,Goias,Brazil,2021-04-02 15:13:53,302097.0,6685.0,291618.0
185303,2020-12-22,Maranhao,Brazil,2021-04-02 15:13:53,199535.0,4438.0,189872.0
185309,2020-12-22,Mato Grosso,Brazil,2021-04-02 15:13:53,173252.0,4345.0,164398.0
185310,2020-12-22,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,123529.0,2108.0,107061.0
185322,2020-12-22,Minas Gerais,Brazil,2021-04-02 15:13:53,503700.0,11258.0,454155.0
185402,2020-12-22,Para,Brazil,2021-04-02 15:13:53,287535.0,7069.0,268976.0
185403,2020-12-22,Paraiba,Brazil,2021-04-02 15:13:53,160611.0,3563.0,124217.0
185404,2020-12-22,Parana,Brazil,2021-04-02 15:13:53,384393.0,7460.0,267677.0
185409,2020-12-22,Pernambuco,Brazil,2021-04-02 15:13:53,210081.0,9459.0,179062.0
185410,2020-12-22,Piaui,Brazil,2021-04-02 15:13:53,138586.0,2779.0,135951.0
185438,2020-12-22,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,110505.0,2885.0,59105.0
185439,2020-12-22,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,416000.0,8260.0,388409.0
185440,2020-12-22,Rio de Janeiro,Brazil,2021-04-02 15:13:53,411369.0,24594.0,380338.0
185443,2020-12-22,Rondonia,Brazil,2021-04-02 15:13:53,90835.0,1721.0,77186.0
185444,2020-12-22,Roraima,Brazil,2021-04-02 15:13:53,67686.0,772.0,64372.0
185462,2020-12-22,Santa Catarina,Brazil,2021-04-02 15:13:53,468403.0,4836.0,440037.0
185464,2020-12-22,Sao Paulo,Brazil,2021-04-02 15:13:53,1398757.0,45395.0,1222776.0
185470,2020-12-22,Sergipe,Brazil,2021-04-02 15:13:53,105018.0,2420.0,93921.0
185514,2020-12-22,Tocantins,Brazil,2021-04-02 15:13:53,88070.0,1218.0,78693.0
185772,2020-12-23,Acre,Brazil,2021-04-02 15:13:53,40399.0,776.0,33129.0
185778,2020-12-23,Alagoas,Brazil,2021-04-02 15:13:53,102178.0,2433.0,97107.0
185783,2020-12-23,Amapa,Brazil,2021-04-02 15:13:53,65938.0,891.0,51267.0
185784,2020-12-23,Amazonas,Brazil,2021-04-02 15:13:53,194406.0,5133.0,164220.0
185819,2020-12-23,Bahia,Brazil,2021-04-02 15:13:53,476955.0,8893.0,458619.0
185862,2020-12-23,Ceara,Brazil,2021-04-02 15:13:53,326058.0,9942.0,264302.0
185899,2020-12-23,Distrito Federal,Brazil,2021-04-02 15:13:53,246397.0,4181.0,234866.0
185908,2020-12-23,Espirito Santo,Brazil,2021-04-02 15:13:53,234382.0,4866.0,216181.0
185932,2020-12-23,Goias,Brazil,2021-04-02 15:13:53,303212.0,6723.0,292686.0
186066,2020-12-23,Maranhao,Brazil,2021-04-02 15:13:53,199754.0,4445.0,189872.0
186072,2020-12-23,Mato Grosso,Brazil,2021-04-02 15:13:53,174301.0,4360.0,165277.0
186073,2020-12-23,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,125181.0,2130.0,107061.0
186085,2020-12-23,Minas Gerais,Brazil,2021-04-02 15:13:53,510219.0,11355.0,454155.0
186165,2020-12-23,Para,Brazil,2021-04-02 15:13:53,288465.0,7078.0,269754.0
186166,2020-12-23,Paraiba,Brazil,2021-04-02 15:13:53,161539.0,3573.0,124217.0
186167,2020-12-23,Parana,Brazil,2021-04-02 15:13:53,387686.0,7528.0,267677.0
186172,2020-12-23,Pernambuco,Brazil,2021-04-02 15:13:53,211996.0,9487.0,179062.0
186173,2020-12-23,Piaui,Brazil,2021-04-02 15:13:53,139168.0,2788.0,135951.0
186201,2020-12-23,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,111970.0,2913.0,59105.0
186202,2020-12-23,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,416098.0,8345.0,390886.0
186203,2020-12-23,Rio de Janeiro,Brazil,2021-04-02 15:13:53,414344.0,24773.0,380338.0
186206,2020-12-23,Rondonia,Brazil,2021-04-02 15:13:53,91574.0,1728.0,77186.0
186207,2020-12-23,Roraima,Brazil,2021-04-02 15:13:53,67909.0,772.0,64372.0
186225,2020-12-23,Santa Catarina,Brazil,2021-04-02 15:13:53,472199.0,4885.0,440037.0
186227,2020-12-23,Sao Paulo,Brazil,2021-04-02 15:13:53,1409140.0,45576.0,1222776.0
186233,2020-12-23,Sergipe,Brazil,2021-04-02 15:13:53,105673.0,2427.0,93921.0
186277,2020-12-23,Tocantins,Brazil,2021-04-02 15:13:53,88376.0,1219.0,78693.0
186535,2020-12-24,Acre,Brazil,2021-04-02 15:13:53,40638.0,779.0,33129.0
186541,2020-12-24,Alagoas,Brazil,2021-04-02 15:13:53,102569.0,2440.0,97107.0
186546,2020-12-24,Amapa,Brazil,2021-04-02 15:13:53,66132.0,897.0,51267.0
186547,2020-12-24,Amazonas,Brazil,2021-04-02 15:13:53,195405.0,5151.0,164220.0
186582,2020-12-24,Bahia,Brazil,2021-04-02 15:13:53,479553.0,8924.0,458619.0
186625,2020-12-24,Ceara,Brazil,2021-04-02 15:13:53,327140.0,9952.0,264302.0
186662,2020-12-24,Distrito Federal,Brazil,2021-04-02 15:13:53,246949.0,4188.0,234866.0
186671,2020-12-24,Espirito Santo,Brazil,2021-04-02 15:13:53,234382.0,4866.0,216181.0
186695,2020-12-24,Goias,Brazil,2021-04-02 15:13:53,304009.0,6740.0,292686.0
186829,2020-12-24,Maranhao,Brazil,2021-04-02 15:13:53,199906.0,4451.0,189872.0
186835,2020-12-24,Mato Grosso,Brazil,2021-04-02 15:13:53,174866.0,4362.0,165277.0
186836,2020-12-24,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,126583.0,2160.0,107061.0
186848,2020-12-24,Minas Gerais,Brazil,2021-04-02 15:13:53,516188.0,11475.0,454155.0
186928,2020-12-24,Para,Brazil,2021-04-02 15:13:53,289348.0,7095.0,269754.0
186929,2020-12-24,Paraiba,Brazil,2021-04-02 15:13:53,162149.0,3582.0,124217.0
186930,2020-12-24,Parana,Brazil,2021-04-02 15:13:53,397479.0,7600.0,267677.0
186935,2020-12-24,Pernambuco,Brazil,2021-04-02 15:13:53,213453.0,9523.0,179062.0
186936,2020-12-24,Piaui,Brazil,2021-04-02 15:13:53,139713.0,2792.0,135951.0
186964,2020-12-24,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,112877.0,2918.0,59105.0
186965,2020-12-24,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,426531.0,8403.0,390886.0
186966,2020-12-24,Rio de Janeiro,Brazil,2021-04-02 15:13:53,418543.0,24827.0,380338.0
186969,2020-12-24,Rondonia,Brazil,2021-04-02 15:13:53,92099.0,1732.0,77186.0
186970,2020-12-24,Roraima,Brazil,2021-04-02 15:13:53,68107.0,773.0,64372.0
186988,2020-12-24,Santa Catarina,Brazil,2021-04-02 15:13:53,475200.0,4939.0,440037.0
186990,2020-12-24,Sao Paulo,Brazil,2021-04-02 15:13:53,1418491.0,45758.0,1222776.0
186996,2020-12-24,Sergipe,Brazil,2021-04-02 15:13:53,106896.0,2434.0,93921.0
187040,2020-12-24,Tocantins,Brazil,2021-04-02 15:13:53,88739.0,1221.0,78693.0
187298,2020-12-25,Acre,Brazil,2021-04-02 15:13:53,40723.0,780.0,33129.0
187304,2020-12-25,Alagoas,Brazil,2021-04-02 15:13:53,102827.0,2447.0,97107.0
187309,2020-12-25,Amapa,Brazil,2021-04-02 15:13:53,66221.0,899.0,51267.0
187310,2020-12-25,Amazonas,Brazil,2021-04-02 15:13:53,195806.0,5161.0,164220.0
187345,2020-12-25,Bahia,Brazil,2021-04-02 15:13:53,480764.0,8954.0,458619.0
187388,2020-12-25,Ceara,Brazil,2021-04-02 15:13:53,327140.0,9952.0,264302.0
187425,2020-12-25,Distrito Federal,Brazil,2021-04-02 15:13:53,247278.0,4192.0,234866.0
187434,2020-12-25,Espirito Santo,Brazil,2021-04-02 15:13:53,236956.0,4915.0,216181.0
187458,2020-12-25,Goias,Brazil,2021-04-02 15:13:53,304185.0,6744.0,292686.0
187592,2020-12-25,Maranhao,Brazil,2021-04-02 15:13:53,199986.0,4458.0,189872.0
187598,2020-12-25,Mato Grosso,Brazil,2021-04-02 15:13:53,175117.0,4375.0,165277.0
187599,2020-12-25,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,127874.0,2183.0,107061.0
187611,2020-12-25,Minas Gerais,Brazil,2021-04-02 15:13:53,520218.0,11562.0,454155.0
187691,2020-12-25,Para,Brazil,2021-04-02 15:13:53,289777.0,7108.0,269754.0
187692,2020-12-25,Paraiba,Brazil,2021-04-02 15:13:53,162380.0,3592.0,124217.0
187693,2020-12-25,Parana,Brazil,2021-04-02 15:13:53,399065.0,7634.0,267677.0
187698,2020-12-25,Pernambuco,Brazil,2021-04-02 15:13:53,214562.0,9544.0,179062.0
187699,2020-12-25,Piaui,Brazil,2021-04-02 15:13:53,139928.0,2794.0,135951.0
187727,2020-12-25,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,113930.0,2921.0,59105.0
187728,2020-12-25,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,428633.0,8434.0,390886.0
187729,2020-12-25,Rio de Janeiro,Brazil,2021-04-02 15:13:53,419146.0,24900.0,380338.0
187732,2020-12-25,Rondonia,Brazil,2021-04-02 15:13:53,92381.0,1734.0,77186.0
187733,2020-12-25,Roraima,Brazil,2021-04-02 15:13:53,68195.0,773.0,64372.0
187751,2020-12-25,Santa Catarina,Brazil,2021-04-02 15:13:53,476681.0,4973.0,440037.0
187753,2020-12-25,Sao Paulo,Brazil,2021-04-02 15:13:53,1422087.0,45795.0,1222776.0
187759,2020-12-25,Sergipe,Brazil,2021-04-02 15:13:53,107721.0,2441.0,93921.0
187803,2020-12-25,Tocantins,Brazil,2021-04-02 15:13:53,88979.0,1223.0,78693.0
188061,2020-12-26,Acre,Brazil,2021-04-02 15:13:53,40736.0,780.0,33316.0
188067,2020-12-26,Alagoas,Brazil,2021-04-02 15:13:53,103125.0,2454.0,98253.0
188072,2020-12-26,Amapa,Brazil,2021-04-02 15:13:53,66293.0,901.0,51871.0
188073,2020-12-26,Amazonas,Brazil,2021-04-02 15:13:53,196007.0,5173.0,167338.0
188108,2020-12-26,Bahia,Brazil,2021-04-02 15:13:53,482113.0,8983.0,466189.0
188151,2020-12-26,Ceara,Brazil,2021-04-02 15:13:53,327832.0,9952.0,265528.0
188188,2020-12-26,Distrito Federal,Brazil,2021-04-02 15:13:53,247928.0,4198.0,237839.0
188197,2020-12-26,Espirito Santo,Brazil,2021-04-02 15:13:53,238377.0,4926.0,218467.0
188221,2020-12-26,Goias,Brazil,2021-04-02 15:13:53,304389.0,6751.0,293916.0
188355,2020-12-26,Maranhao,Brazil,2021-04-02 15:13:53,200043.0,4466.0,190197.0
188361,2020-12-26,Mato Grosso,Brazil,2021-04-02 15:13:53,175313.0,4390.0,166403.0
188362,2020-12-26,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,128164.0,2207.0,111663.0
188374,2020-12-26,Minas Gerais,Brazil,2021-04-02 15:13:53,522331.0,11585.0,470289.0
188454,2020-12-26,Para,Brazil,2021-04-02 15:13:53,289795.0,7124.0,271445.0
188455,2020-12-26,Paraiba,Brazil,2021-04-02 15:13:53,163107.0,3604.0,125191.0
188456,2020-12-26,Parana,Brazil,2021-04-02 15:13:53,400288.0,7656.0,281186.0
188461,2020-12-26,Pernambuco,Brazil,2021-04-02 15:13:53,214949.0,9560.0,183555.0
188462,2020-12-26,Piaui,Brazil,2021-04-02 15:13:53,140245.0,2802.0,137268.0
188490,2020-12-26,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,114204.0,2923.0,68394.0
188491,2020-12-26,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,430780.0,8452.0,404252.0
188492,2020-12-26,Rio de Janeiro,Brazil,2021-04-02 15:13:53,420075.0,24905.0,389775.0
188495,2020-12-26,Rondonia,Brazil,2021-04-02 15:13:53,92587.0,1743.0,79517.0
188496,2020-12-26,Roraima,Brazil,2021-04-02 15:13:53,68237.0,773.0,64516.0
188514,2020-12-26,Santa Catarina,Brazil,2021-04-02 15:13:53,478242.0,5007.0,451810.0
188516,2020-12-26,Sao Paulo,Brazil,2021-04-02 15:13:53,1423340.0,45808.0,1250993.0
188522,2020-12-26,Sergipe,Brazil,2021-04-02 15:13:53,108166.0,2448.0,95873.0
188566,2020-12-26,Tocantins,Brazil,2021-04-02 15:13:53,89140.0,1224.0,79145.0
188824,2020-12-27,Acre,Brazil,2021-04-02 15:13:53,40900.0,785.0,33425.0
188830,2020-12-27,Alagoas,Brazil,2021-04-02 15:13:53,103551.0,2461.0,98718.0
188835,2020-12-27,Amapa,Brazil,2021-04-02 15:13:53,66724.0,901.0,51871.0
188836,2020-12-27,Amazonas,Brazil,2021-04-02 15:13:53,196436.0,5190.0,167338.0
188871,2020-12-27,Bahia,Brazil,2021-04-02 15:13:53,483737.0,9011.0,468404.0
188914,2020-12-27,Ceara,Brazil,2021-04-02 15:13:53,327865.0,9952.0,265528.0
188951,2020-12-27,Distrito Federal,Brazil,2021-04-02 15:13:53,248543.0,4201.0,238553.0
188960,2020-12-27,Espirito Santo,Brazil,2021-04-02 15:13:53,239032.0,4940.0,219185.0
188984,2020-12-27,Goias,Brazil,2021-04-02 15:13:53,304462.0,6752.0,294221.0
189118,2020-12-27,Maranhao,Brazil,2021-04-02 15:13:53,200127.0,4473.0,190197.0
189124,2020-12-27,Mato Grosso,Brazil,2021-04-02 15:13:53,175616.0,4397.0,166798.0
189125,2020-12-27,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,129261.0,2229.0,111663.0
189137,2020-12-27,Minas Gerais,Brazil,2021-04-02 15:13:53,523548.0,11592.0,470289.0
189217,2020-12-27,Para,Brazil,2021-04-02 15:13:53,290326.0,7130.0,272030.0
189218,2020-12-27,Paraiba,Brazil,2021-04-02 15:13:53,163415.0,3619.0,125230.0
189219,2020-12-27,Parana,Brazil,2021-04-02 15:13:53,401860.0,7682.0,282042.0
189224,2020-12-27,Pernambuco,Brazil,2021-04-02 15:13:53,215552.0,9571.0,183555.0
189225,2020-12-27,Piaui,Brazil,2021-04-02 15:13:53,140496.0,2814.0,137268.0
189253,2020-12-27,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,114768.0,2928.0,68394.0
189254,2020-12-27,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,431603.0,8492.0,406821.0
189255,2020-12-27,Rio de Janeiro,Brazil,2021-04-02 15:13:53,421069.0,24918.0,391223.0
189258,2020-12-27,Rondonia,Brazil,2021-04-02 15:13:53,92775.0,1747.0,79517.0
189259,2020-12-27,Roraima,Brazil,2021-04-02 15:13:53,68264.0,773.0,64516.0
189277,2020-12-27,Santa Catarina,Brazil,2021-04-02 15:13:53,479947.0,5039.0,454245.0
189279,2020-12-27,Sao Paulo,Brazil,2021-04-02 15:13:53,1426176.0,45863.0,1260722.0
189285,2020-12-27,Sergipe,Brazil,2021-04-02 15:13:53,108943.0,2454.0,95873.0
189329,2020-12-27,Tocantins,Brazil,2021-04-02 15:13:53,89289.0,1225.0,79609.0
189587,2020-12-28,Acre,Brazil,2021-04-02 15:13:53,41010.0,789.0,33626.0
189593,2020-12-28,Alagoas,Brazil,2021-04-02 15:13:53,103748.0,2468.0,98996.0
189598,2020-12-28,Amapa,Brazil,2021-04-02 15:13:53,67149.0,907.0,52126.0
189599,2020-12-28,Amazonas,Brazil,2021-04-02 15:13:53,196754.0,5206.0,167658.0
189634,2020-12-28,Bahia,Brazil,2021-04-02 15:13:53,484485.0,9041.0,469734.0
189677,2020-12-28,Ceara,Brazil,2021-04-02 15:13:53,328620.0,9954.0,266623.0
189714,2020-12-28,Distrito Federal,Brazil,2021-04-02 15:13:53,249736.0,4223.0,239152.0
189723,2020-12-28,Espirito Santo,Brazil,2021-04-02 15:13:53,241273.0,4960.0,222312.0
189747,2020-12-28,Goias,Brazil,2021-04-02 15:13:53,305114.0,6753.0,295425.0
189881,2020-12-28,Maranhao,Brazil,2021-04-02 15:13:53,200220.0,4479.0,190265.0
189887,2020-12-28,Mato Grosso,Brazil,2021-04-02 15:13:53,176362.0,4407.0,167368.0
189888,2020-12-28,Mato Grosso do Sul,Brazil,2021-04-02 15:13:53,129484.0,2245.0,114020.0
189900,2020-12-28,Minas Gerais,Brazil,2021-04-02 15:13:53,524658.0,11605.0,473047.0
189980,2020-12-28,Para,Brazil,2021-04-02 15:13:53,290821.0,7142.0,272998.0
189981,2020-12-28,Paraiba,Brazil,2021-04-02 15:13:53,163993.0,3635.0,125292.0
189982,2020-12-28,Parana,Brazil,2021-04-02 15:13:53,404695.0,7733.0,283316.0
189987,2020-12-28,Pernambuco,Brazil,2021-04-02 15:13:53,215994.0,9588.0,184646.0
189988,2020-12-28,Piaui,Brazil,2021-04-02 15:13:53,140749.0,2815.0,138029.0
190016,2020-12-28,Rio Grande do Norte,Brazil,2021-04-02 15:13:53,114799.0,2933.0,68394.0
190017,2020-12-28,Rio Grande do Sul,Brazil,2021-04-02 15:13:53,432241.0,8536.0,408640.0
190018,2020-12-28,Rio de Janeiro,Brazil,2021-04-02 15:13:53,421674.0,24942.0,392179.0
190021,2020-12-28,Rondonia,Brazil,2021-04-02 15:13:53,93667.0,1765.0,79957.0
190022,2020-12-28,Roraima,Brazil,2021-04-02 15:13:53,68295.0,773.0,64516.0
190040,2020-12-28,Santa Catarina,Brazil,2021-04-02 15:13:53,482129.0,5082.0,456350.0
190042,2020-12-28,Sao Paulo,Brazil,2021-04-02 15:13:53,1427752.0,45902.0,1270469.0
190048,2020-12-28,Sergipe,Brazil,2021-04-02 15:13:53,110001.0,2461.0,97804.0
190092,2020-12-28,Tocantins,Brazil,2021-04-02 15:13:53,89410.0,1226.0,79815.0
190350,2020-12-29,Acre,Brazil,2021-04-02 15:13:53,41232.0,791.0,33626.0
